Survey ResponseID,Recency,Frequency,Monetary,AveragePurchaseValue,CustomerLifespan,MeanDaysBetweenPurchases,LogFutureCLV
R_3F2RsXO9QCVRCrn,65,366,11602.78,31.701584699453555,828,2.262295081967213,5.359929735675559
R_3F3X708cHyF54Xq,227,12,307.15,25.59583333333333,1374,114.5,4.458524605646606
R_3F4cWjtxeQOW5r7,6,100,2154.36,21.5436,1415,14.15,6.9828349217681565
R_3F5y4cdVNzWpTQR,48,66,2420.66,36.67666666666666,1447,21.924242424242426,6.520886188156045
R_3FJUVdPnuSVjjOU,5,95,1670.73,17.58663157894737,1460,15.368421052631579,7.623656609160673
R_3FJqi0ATxRwqj8Q,22,65,2432.77,37.42723076923077,884,13.6,7.005734620675105
R_3FLPTTSok3w7jnv,2,671,8812.37,13.133189269746648,1451,2.1624441132637853,7.621356835188471
R_3FLnCDw2M5okTCc,144,143,2828.71,19.781188811188812,1429,9.993006993006993,7.235698388647038
R_3FOKWQ86wW6w6jD,42,71,1467.68,20.67154929577465,1420,20.0,7.414590953476444
R_3FPeOTnJa3dJ112,58,518,6972.72,13.46084942084942,1455,2.8088803088803087,7.042443502220029
R_3FRSHAzxtL6ifms,5,687,19144.23,27.8664192139738,1377,2.004366812227074,8.245137718520462
R_3FUNDRuv13pcDZN,0,445,11266.76,25.31856179775281,1443,3.242696629213483,8.27052253554322
R_3FWCS2UtcCmpn3R,12,1099,32610.69,29.673057324840762,1456,1.3248407643312101,8.922507621506373
R_3FWYtGRVAKLzCT4,8,348,8977.1,25.796264367816093,1436,4.126436781609195,6.739170933157276
R_3G19QJlvJKiZq7Y,1,567,11938.68,21.055873015873015,1448,2.5537918871252203,8.067851428058589
R_3G1gYo1d23Zq8Np,0,2372,45930.99,19.363823777403034,1460,0.6155143338954469,8.938893787824805
R_3G1jK0qoLtI09ql,47,101,1661.21,16.44762376237624,1440,14.257425742574258,6.542284623075518
R_3G2FrnXm2CdS0gc,7,173,6581.46,38.043121387283236,1397,8.07514450867052,8.339844847672461
R_3G6Wcp7d0HrvZcR,11,22,349.12,15.86909090909091,176,8.0,7.596738803544148
R_3G7BILj5lidHb8M,5,385,9762.67,25.357584415584416,1458,3.787012987012987,8.691373363560164
R_3G7msgwdvuWPgY4,2,279,9145.57,32.779820788530465,1383,4.956989247311828,8.352792492500445
R_3G8JXKKyXNCmXUc,2,243,6339.53,26.088600823045265,1454,5.983539094650205,7.017049049242535
R_3G8qdj0XUDaKK0r,1,989,18809.8,19.019009100101112,1376,1.391304347826087,8.532936610872188
R_3G9b1ToPNT28Utq,3,151,2823.1,18.696026490066224,526,3.4834437086092715,7.744595794291895
R_3GBBlhvTFaD1mh7,268,20,626.58,31.329,1458,72.9,5.1881676230470495
R_3GBRRr7bndtJPU9,7,296,7375.15,24.916047297297297,1454,4.912162162162162,7.53234520744494
R_3GBS8tWaQz8xHPl,4,246,8401.09,34.150772357723575,1391,5.654471544715447,7.637157240201254
R_3GBSX5xvcH0uSyx,13,525,10491.23,19.983295238095238,1458,2.777142857142857,7.805014046523111
R_3GCXgWFPLgXAuFC,0,877,30841.82,35.167411630558725,1459,1.6636259977194983,9.01176991391507
R_3GD1CL4OyjglmbZ,3,596,14196.55,23.81971476510067,1422,2.3859060402684564,8.112914379380559
R_3GdZzylMTi2YNBV,3,1065,17750.37,16.66701408450704,1456,1.3671361502347419,9.03264808356589
R_3GdnvxSWjKsWkLO,85,60,936.17,15.602833333333333,958,15.966666666666667,5.860786223465865
R_3GdnyGwbVF0dSiX,64,19,127.88000000000001,6.730526315789474,668,35.1578947368421,5.259108653322756
R_3Ge2RzIsoM2g5lL,10,496,9755.93,19.669213709677418,1459,2.941532258064516,8.494947582468917
R_3GethxN3YUfT3zL,4,130,6598.53,50.75792307692308,1171,9.007692307692308,5.646577000885422
R_3Gf6woMCZ2534lI,3,97,2303.62,23.748659793814433,1449,14.938144329896907,7.442246646826033
R_3Gf7YI2H2CvFjQS,1,412,12990.67,31.530752427184467,1458,3.5388349514563107,7.60919795656619
R_3GfYuThn4GzHiWO,15,119,2380.43,20.00361344537815,1254,10.53781512605042,6.983131731988027
R_3GiFHVWzYKHT1F5,4,661,14535.97,21.99087745839637,1460,2.208774583963691,7.996004051447768
R_3GiSNq0yPsXSvhf,1,657,13077.619999999999,19.90505327245053,1459,2.2207001522070016,7.194309215327608
R_3GiUgBX63FWdGAk,14,23,4687.35,203.79782608695655,760,33.04347826086956,4.521679875489066
R_3GiWheWDtygg0V2,4,1991,29951.93,15.043661476644901,1459,0.7327975891511803,8.661290072180535
R_3GkRzSOymoHHYrf,22,205,6477.8,31.599024390243905,1447,7.058536585365854,7.45710714404241
R_3GkT1UsAPrEwdXE,1,392,9609.57,24.51420918367347,1458,3.7193877551020407,7.429894660148401
R_3GkoSjGfb27dcFl,27,223,3862.52,17.32071748878924,1457,6.533632286995516,5.895751786278789
R_3GoVgnf4Ih55nVX,4,212,12444.39,58.69995283018868,1456,6.867924528301887,8.619966362783725
R_3GqD1hXu6eSqH31,2,264,7981.44,30.23272727272727,922,3.492424242424242,8.37483899204427
R_3GqfePl8gH1VWP1,1,966,22860.77,23.6653933747412,1452,1.5031055900621118,9.380163312126305
R_3Gr02vFv0h79T4p,0,65,1082.05,16.646923076923077,1381,21.246153846153845,7.5296051491599565
R_3GrjtiJ9M19hViM,12,202,7050.94,34.90564356435643,1427,7.064356435643564,7.133072466237188
R_3Gvq8BkHNwpHB6L,40,67,1435.52,21.425671641791045,1397,20.850746268656717,6.465709170610972
R_3Gvz2XC7yM8Jb83,23,393,7706.39,19.60913486005089,1422,3.618320610687023,7.796012724423584
R_3GwCCWUgtO6KqAH,2,743,17841.58,24.01289367429341,1460,1.965006729475101,8.20129269801042
R_3Gwv5NOXlLi4HIo,28,218,5750.87,26.380137614678898,1428,6.5504587155963305,6.81038497858586
R_3Gx4NtSW5BDHYaM,5,155,4347.54,28.048645161290324,1406,9.070967741935483,7.166520767925769
R_3GxJF4SnLPfejD5,3,148,6606.05,44.63547297297298,1112,7.513513513513513,8.84694719688957
R_3GxP6iC8HXilAFv,273,5,52.06,10.412,786,157.2,2.189416394888408
R_3Gyd3TBsiJSqbq9,2,332,12615.55,37.998644578313254,1453,4.376506024096385,7.991649790563297
R_3HAe8cULrdkI2kW,18,105,2404.33,22.89838095238095,1456,13.866666666666667,6.229910418430634
R_3HAk4tN4hE1Arcm,16,344,9259.52,26.91720930232558,1457,4.2354651162790695,8.057827181539276
R_3HBSzChLJ0THGv0,2,531,11586.76,21.820640301318267,1374,2.5875706214689265,8.954516075223161
R_3HCGBIUl9rPEwFq,25,73,1194.21,16.35904109589041,1449,19.84931506849315,6.8422456197759365
R_3HIaDXXmCJjh0cd,3,381,4180.6,10.972703412073491,1232,3.2335958005249346,8.362280554706883
R_3HLDYzLgNc7CV2x,0,87,1509.67,17.352528735632184,1416,16.275862068965516,7.377546385646548
R_3HLKIA2u3ZnY9lM,1,814,20929.66,25.712113022113023,1459,1.7923832923832923,8.392305477194922
R_3HLZ94fSYlErqm4,8,65,1710.8,26.32,1363,20.96923076923077,5.750379760032983
R_3HNOpheZEt8babI,53,145,2102.62,14.500827586206896,1460,10.068965517241379,6.042846587557484
R_3HOBBoXFv9dlgeK,81,51,1512.83,29.66333333333333,1448,28.392156862745097,5.288771953704505
R_3HOJvi26PAJuJZK,37,39,684.19,17.543333333333333,1449,37.15384615384615,7.250273487539715
R_3HRFZL1JSj3MxJu,6,61,1520.23,24.921803278688525,1420,23.278688524590162,4.73795129722191
R_3HS9VTIlBMhL0Sd,22,114,3407.09,29.886754385964913,1459,12.798245614035087,8.281901145055203
R_3HSpUGQNrkvaCK7,19,14,186.18,13.29857142857143,288,20.571428571428573,5.967837616476825
R_3HTY4DHoMm8pvu8,1,1373,26894.61,19.58820830298616,1460,1.0633648943918428,8.508792000026677
R_3HUIONMYrlnunP2,7,22,878.49,39.931363636363635,869,39.5,5.621487231929371
R_3HUOVBSzChkQaNg,10,196,3234.18,16.500918367346937,1456,7.428571428571429,7.162141650676259
R_3HYTI2GoQycZ7pm,42,201,5064.48,25.19641791044776,1184,5.890547263681592,7.163784132432011
R_3HZG1H0F4Gj7CvH,10,202,3546.82,17.55851485148515,1432,7.089108910891089,7.31945424946485
R_3HZXXVV3o9YAbej,20,146,3681.85,25.218150684931505,1191,8.157534246575343,7.209769158694097
R_3HgZOjGq4Ny969k,11,212,5563.75,26.244103773584907,1448,6.830188679245283,7.599571574307087
R_3Hhlv3A6Jj4ne7z,106,147,3439.31,23.396666666666665,1451,9.870748299319727,6.904560180085596
R_3HhqYe5EEdoWMYK,0,671,12825.3,19.11371087928465,1460,2.1758569299552906,7.794023821267412
R_3HiRrH77MQBmCfY,1,164,4743.43,28.923353658536588,1454,8.865853658536585,6.771167792685458
R_3HigTq4itishziE,3,1336,30525.92,22.84874251497006,1456,1.089820359281437,9.23483101295215
R_3HizCKpeuB5PkKD,10,317,6865.66,21.658233438485805,1436,4.529968454258675,7.500977146374195
R_3HjAciQyd2Gc4Gi,9,37,799.09,21.59702702702703,1439,38.891891891891895,5.596308616350968
R_3HjDQfY6FOS3MIo,3,461,9998.539999999999,21.688806941431668,1457,3.160520607375271,7.510123995983209
R_3HjNQCp49uYkfcR,11,232,6886.32,29.682413793103446,1437,6.193965517241379,7.639988548249284
R_3Hjj9FarH3Iga6k,48,213,4334.75,20.350938967136152,924,4.338028169014085,7.527611076965243
R_3Hklums6AcOIz3o,4,57,1445.06,25.351929824561402,1308,22.94736842105263,6.5705607815934
R_3HnsALZBCxyoK8h,10,142,3526.55,24.83485915492958,1442,10.154929577464788,7.539548196602292
R_3HodEyIPSqvm8b2,4,320,7283.73,22.761656249999998,1458,4.55625,7.358735352376709
R_3Hphzg7zu04Hgy1,0,810,16296.33,20.118925925925925,1459,1.8012345679012345,7.731035584590451
R_3HpkApMzQY1TOOo,11,38,755.42,19.879473684210524,1420,37.36842105263158,3.8331962248821747
R_3HprJyyTGIR9uvR,2,52,879.2,16.907692307692308,1129,21.71153846153846,6.110291482156196
R_3HuZlW70nQmMmfp,18,21,1420.33,67.6347619047619,1067,50.80952380952381,5.384449190177324
R_3Hul1w7TompJtds,7,60,2613.19,43.55316666666667,1171,19.516666666666666,8.390545480369468
R_3HvPXLfubbb9a6G,1,385,10834.3,28.14103896103896,1458,3.787012987012987,7.990834214022259
R_3HwyBgrbG8FttC8,4,102,1687.86,16.54764705882353,1394,13.666666666666666,5.638781624438787
R_3HzRfw5sNEvrFRf,1,765,11342.55,14.826862745098039,1460,1.908496732026144,8.749894125102344
R_3HzhKIwCcybjVbM,3,425,8587.38,20.205599999999997,1460,3.4352941176470586,6.980029427852157
R_3I055DYANjeNW0Q,12,134,4298.15,32.075746268656715,510,3.8059701492537314,7.63782726989562
R_3I0K5JAKywca6PU,2,582,13564.57,23.306821305841925,1453,2.4965635738831615,8.533349964970967
R_3I0sWpLFEyMMVOV,10,262,4957.6,18.922137404580155,1460,5.572519083969466,7.155755331895206
R_3I5nChwlGKbzV2A,2,632,12825.73,20.29387658227848,1455,2.3022151898734178,8.71966535417046
R_3I9Pu8iauEcOx9A,43,90,2000.57,22.228555555555555,1409,15.655555555555555,7.227844036352826
R_3I9lfJCbLgXX1Kx,915,2,26.729999999999997,13.364999999999998,926,463.0,5.882040229826693
R_3I9nHVMo3pyWm6J,0,142,2312.7799999999997,16.287183098591548,747,5.26056338028169,7.8605592158612465
R_3IDsfmJTCTANGJr,18,282,8688.16,30.809078014184397,1457,5.166666666666667,7.841866282426208
R_3IPI3HQKPpZiAuc,2,232,6374.64,27.47689655172414,1428,6.155172413793103,7.462892481580637
R_3IPMrsaowKJJ58Z,6,72,1637.42,22.741944444444446,1191,16.541666666666668,6.53838581377014
R_3IQ5XO6JT3wgVgw,111,28,406.96,14.534285714285714,1378,49.214285714285715,3.5248888540047054
R_3IQQB0Dtvv9riqZ,14,659,11527.82,17.49289833080425,1460,2.215477996965099,8.034770362166434
R_3IQaxjhPOxaFJ3O,52,29,309.63,10.676896551724138,1281,44.172413793103445,4.874662829239662
R_3IQdgPlakBMLdO8,222,18,511.11,28.395,1241,68.94444444444444,5.067645548813036
R_3IRgQLwyTZQakZC,6,41,2153.17,52.51634146341463,1421,34.65853658536585,6.834474656787722
R_3IRiT8PbSGOvVXS,104,140,3463.64,24.740285714285715,994,7.1,5.305491570296037
R_3ISSnemD96u33dk,193,573,13396.35,23.37931937172775,1439,2.5113438045375216,7.09817727180996
R_3ISm7yGTA6uH07J,20,160,3447.88,21.54925,1454,9.0875,7.745617333268465
R_3IVPvJMvcpVLLvi,11,383,5546.0,14.48041775456919,1374,3.587467362924282,7.821647135855039
R_3IXMG8LtMxKwJC3,175,3,26.39,8.796666666666667,1116,372.0,4.832305758571839
R_3IZdWkH8qGnmONy,22,147,2486.07,16.91204081632653,1452,9.877551020408163,6.946485487242175
R_3IaGUIs83jpQZU4,10,159,5300.9800000000005,33.339496855345914,1457,9.163522012578616,6.888725353075332
R_3IaZTnB1Gr2Jd8y,25,7,187.65,26.807142857142857,442,63.142857142857146,6.821565382666664
R_3IaddE3q66Zxn9K,10,21,632.48,30.11809523809524,782,37.23809523809524,3.134189016701007
R_3Ib0CpTLQzDVjiC,19,198,4887.49,24.68429292929293,1459,7.3686868686868685,7.4965081436295815
R_3IcW0cCdlMnkeZO,2,308,11603.3,37.67305194805195,1452,4.714285714285714,7.167269331605997
R_3IsVeutDyfOL4I1,0,1413,22580.19,15.98031847133758,1460,1.0332625619249822,8.960005463808777
R_3J1MGyDr8hZp1sc,162,23,484.69,21.073478260869564,1269,55.17391304347826,6.205950731331009
R_3J4ALTpmi7dKg9w,12,440,9474.06,21.531954545454543,1438,3.268181818181818,7.321453072016777
R_3J7ZDjIatQBwT2X,59,36,717.0600000000001,19.918333333333337,1415,39.30555555555556,6.123610605600133
R_3J8AqRUvn6mrFaY,13,49,1188.34,24.251836734693875,1193,24.346938775510203,5.7719083037038015
R_3J8UIMbwljBx6df,6,616,14130.41,22.93897727272727,1457,2.36525974025974,8.436625012373467
R_3J8UJcgwnW51IvN,29,180,3719.01,20.661166666666666,1453,8.072222222222223,6.991379258547055
R_3J8fmsKlTE846m6,4,457,26797.7,58.638293216630196,1460,3.1947483588621446,8.192589840084683
R_3JCb5kJ47zXT5Er,33,141,2430.54,17.237872340425533,1124,7.971631205673759,6.853383566914799
R_3JErJ9sCmGtlJ5a,2,127,5903.09,46.481023622047246,1441,11.346456692913385,7.340686386059232
R_3JF2ybHtRoivZJX,1,383,6989.04,18.248146214099215,1445,3.772845953002611,7.261590193853443
R_3JFAj4jTW4qftb2,2,452,15407.54,34.0874778761062,1453,3.2146017699115044,8.466787923668921
R_3JIBjVcP4lFnfyw,29,95,1880.3799999999999,19.793473684210525,1406,14.8,5.595640316036498
R_3JIXNlHP57fpa2R,35,144,2444.79,16.977708333333332,1459,10.131944444444445,5.7238465056919425
R_3JJfhp7Z7vUO8K2,4,614,12360.1,20.13045602605863,1458,2.3745928338762217,8.02057285970584
R_3JJjfKRNxZz1JWa,0,160,5130.75,32.0671875,1395,8.71875,7.218631280583462
R_3JK3aP5uRxffXiy,1,419,10469.85,24.987708830548925,1453,3.467780429594272,7.410504375228449
R_3JLAhdJnyyhPjVz,16,158,3588.13,22.709683544303797,1452,9.189873417721518,7.022351018379829
R_3JLyTBgWGl9Cl4Y,0,232,5567.81,23.99918103448276,1404,6.051724137931035,7.569772924345162
R_3JeCQU6faeEMOg5,7,444,9727.18,21.908063063063064,1453,3.2725225225225225,7.485996531040724
R_3JeIGQh3DalGv3u,140,52,770.9499999999999,14.825961538461538,692,13.307692307692308,4.411221292953157
R_3JeYrscDZ1kBO3a,12,29,351.44,12.118620689655172,1348,46.48275862068966,5.54588032240299
R_3Jf3gqwVuaLfVPJ,1,58,2315.44,39.921379310344825,1196,20.620689655172413,4.2336716274432
R_3JfIbMgXAkPG3j8,72,31,692.59,22.34161290322581,1255,40.483870967741936,7.302664873150785
R_3JgTD4MtLbi3fNJ,15,170,5437.47,31.985117647058825,1449,8.523529411764706,6.595930775895465
R_3JgbbnNzNJBaMtM,25,69,1444.02,20.92782608695652,1388,20.115942028985508,5.434376810955133
R_3JjRmgOh3ZydDiW,37,361,5512.79,15.270886426592797,1460,4.044321329639889,5.939091722869282
R_3Jklf2dJGUb6Q1l,10,413,11993.49,29.03992736077482,1250,3.026634382566586,7.754099827969532
R_3Jl5q6tZJctgL8B,5,993,16490.66,16.606908358509568,1458,1.4682779456193353,8.144261098965378
R_3JnjKsPAuFGDhrx,1,349,10006.18,28.671002865329513,1446,4.143266475644699,7.632740216390833
R_3JnqCjV41SYD6I4,0,227,4024.77,17.730264317180616,1267,5.581497797356828,7.583608782197087
R_3Jq0a5Bn6y6pYKy,0,925,31155.91,33.68206486486486,1458,1.5762162162162163,8.45737099756835
R_3JqPfcG88XblHuE,0,233,4369.36,18.752618025751072,1434,6.15450643776824,7.11652400579094
R_3JsfA4yWHSMhWdo,406,1,49.99,49.99,406,406.0,5.3899389335952606
R_3Jx8193TYiav93D,2,300,6865.21,22.884033333333335,1447,4.823333333333333,8.07748129963289
R_3JxER5vDQfktCDo,18,157,4544.72,28.947261146496817,1451,9.242038216560509,7.912155784387515
R_3Jxiicg67etW2yt,0,1363,24569.19,18.025818048422597,1458,1.0696991929567132,8.95985902515796
R_3KBI2HIkwSKHEOT,1,328,5674.0199999999995,17.298841463414632,1454,4.432926829268292,7.683026077542231
R_3KBKPnSEuQx00up,11,131,3167.31,24.17793893129771,1447,11.045801526717558,7.862223872736852
R_3KBMM6Vf5T55MvH,18,126,3790.22,30.08111111111111,1383,10.976190476190476,6.690059362324856
R_3KCUnPI9FEz7vTo,14,446,13939.98,31.25556053811659,1443,3.2354260089686098,8.390836002539714
R_3KCo0LEpRwKOMBe,233,37,863.4399999999999,23.336216216216215,1449,39.16216216216216,8.48412646359193
R_3KDgmMJzGS0doff,1,123,5124.38,41.661626016260165,1451,11.796747967479675,6.711338854595584
R_3KE0mQaK5xihhMb,67,172,3124.0499999999997,18.163081395348836,1452,8.44186046511628,5.944005995948281
R_3KE1wJQwNJHPIic,0,80,1853.19,23.164875000000002,1454,18.175,6.97388004137358
R_3KGYehNgy0pjaWk,9,302,3717.93,12.311026490066224,1431,4.73841059602649,5.904734948596886
R_3KHiP9QpzA2COVL,6,189,3896.96,20.61883597883598,1455,7.698412698412699,6.888959744397811
R_3KI0Q5yJYxm1woD,0,574,21143.72,36.835749128919865,1459,2.5418118466898956,8.234450898140864
R_3KI0m2aJJXPqdBf,2,210,5818.37,27.70652380952381,1451,6.90952380952381,7.86009631896712
R_3KJhATrOMBcp80T,4,36,719.14,19.97611111111111,1123,31.194444444444443,4.465218225560646
R_3KNPTA6hmTHL69G,84,35,669.04,19.11542857142857,1381,39.457142857142856,5.998589107050278
R_3KO24XmGqUIwMZH,0,681,18050.36,26.505668135095448,1121,1.646108663729809,9.07511726349268
R_3KO5gn8V90pKQAC,1,57,1034.24,18.14456140350877,1458,25.57894736842105,5.6345752944925
R_3KOQ7I1jGHLv7pH,2,308,7139.3,23.179545454545455,592,1.922077922077922,7.296975822375374
R_3KOaPXDeFmf2mNp,7,84,1663.3,19.801190476190477,1372,16.333333333333332,6.248100899904227
R_3KUPxp6T7nvXjXB,2,900,11893.72,13.215244444444444,1457,1.6188888888888888,8.068130365028479
R_3KVHlmqswMMbV4L,39,79,1032.98,13.075696202531645,1374,17.39240506329114,6.5039887275095545
R_3KVhCsLDEdjEmeY,11,142,4250.57,29.933591549295773,1412,9.943661971830986,7.034246950815421
R_3Kp8Seg75oN0gPs,10,54,1147.5,21.25,1296,24.0,5.902250746563152
R_3KpaTa6zCZitiZG,0,628,11315.49,18.01829617834395,1460,2.3248407643312103,8.463285957347328
R_3Kqq6OvbAB9KhtU,1,190,5384.35,28.338684210526317,1432,7.536842105263158,4.865069877427421
R_3Kr76eCJCdILz7j,298,32,543.68,16.99,1456,45.5,4.266615783162554
R_3KrchKzF2f9xKLv,11,287,5881.96,20.494634146341465,1460,5.087108013937282,6.750024866216159
R_3Krt2nhd2oxJXSf,5,150,4613.06,30.753733333333336,1460,9.733333333333333,6.791569716685477
R_3KuqO8GUtlOddwF,37,24,504.8,21.033333333333335,123,5.125,7.921902038148158
R_3KusWaiYxWt3Lwg,539,3,51.269999999999996,17.09,550,183.33333333333334,6.448557060449119
R_3KuwzsKChFNwven,4,16,145.95,9.121875,513,32.0625,5.442244535354679
R_3Kv8PUwM5KE3ZA2,4,289,7170.82,24.81252595155709,1416,4.899653979238754,8.658274263357294
R_3KvIcJtgV3HbmOE,18,48,376.4,7.841666666666666,763,15.895833333333334,6.698674876407488
R_3KvgBFUDLrixRfk,2,101,3108.1,30.77326732673267,1440,14.257425742574258,5.907185796727432
R_3Kvy0jttvObgMi8,338,9,206.10000000000002,22.900000000000002,1435,159.44444444444446,3.676047475298558
R_3KxaCMXQTDz1Z7P,4,384,15869.74,41.327447916666664,1457,3.7942708333333335,8.594443079720895
R_3KxdwpyxRTWWDqb,21,178,2914.1,16.371348314606742,1460,8.202247191011235,6.918883134103187
R_3L20DbmNPSMtKUd,3,950,20354.86,21.426168421052633,1456,1.5326315789473683,8.844068092017132
R_3L51Lbe8dT8TJHD,1,160,1651.1,10.319374999999999,1452,9.075,6.952020937280123
R_3L590ZURhTVpq3v,2,23,537.1,23.35217391304348,1120,48.69565217391305,5.9043258892912185
R_3L5PlZC0jvJDclX,10,193,4329.43,22.432279792746115,1375,7.124352331606218,7.025013732624988
R_3L5tSFlgKbeAW9k,11,102,1142.78,11.203725490196078,1423,13.950980392156863,5.648868598778746
R_3L7NpSc9nqAFvjF,61,86,1809.07,21.035697674418603,1351,15.709302325581396,6.981061501248867
R_3L89g4OAN8obu49,23,192,6233.03,32.46369791666667,1443,7.515625,8.151194920016621
R_3L8dgu12mdk2UVH,14,370,7426.26,20.070972972972974,1459,3.943243243243243,7.056537287534777
R_3LXRVZSdJiqH63S,2,926,24568.6,26.531965442764577,1460,1.5766738660907127,9.18807329040569
R_3LXVoWGKUJLH4Xa,55,38,843.71,22.202894736842108,1425,37.5,5.052352887448125
R_3LY0OeNnzzdug55,24,210,5602.19,26.677095238095237,1460,6.9523809523809526,6.111866372960278
R_3LYdNmkHeiaf2h0,1,626,10110.71,16.15129392971246,1459,2.330670926517572,7.118988179270512
R_3LYigP3gsPQZ2Aw,5,133,3366.86,25.314736842105265,1441,10.834586466165414,8.092542205782648
R_3LigPLmiinkglRk,4,749,11517.18,15.376742323097464,1360,1.8157543391188251,8.29631207885628
R_3M0euO2kPnoHrdt,6,1054,28457.67,26.99968690702087,1454,1.3795066413662238,8.80481126181993
R_3M39OCZGobXG2AN,5,719,15516.58,21.580778859527122,1460,2.030598052851182,9.020527626159703
R_3M3RSZ7wNRSaxNx,1,1123,29769.55,26.50894924309884,1457,1.2974176313446126,9.048991346109501
R_3M3vVQ0TvPk2NfE,12,70,2015.0,28.785714285714285,765,10.928571428571429,6.638633232051266
R_3M4EntiuPSB1ZJO,5,213,6420.87,30.144929577464787,1457,6.84037558685446,7.035356623575859
R_3M4YVVr46eJlCd1,59,46,671.78,14.60391304347826,900,19.565217391304348,5.89729122084072
R_3M5v5C89FyCc5mO,232,17,192.14,11.30235294117647,1216,71.52941176470588,3.393837027255863
R_3M6dV8ZdvbVQTsX,12,181,4628.4800000000005,25.57171270718232,1438,7.94475138121547,7.009363764570234
R_3MA7OanWP50BYeJ,96,15,828.27,55.217999999999996,1327,88.46666666666667,5.3127625309795325
R_3MAlXxqFmMmVbCy,60,52,899.66,17.301153846153845,1456,28.0,5.938274718593863
R_3MDuxAwvPypEk9z,10,89,1573.03,17.674494382022473,1263,14.191011235955056,6.35196715618104
R_3MECZcMuape9CCg,56,174,3242.99,18.63787356321839,1434,8.241379310344827,7.256953340570322
R_3MF28eq3M9qFahB,10,65,1365.92,21.014153846153846,1288,19.815384615384616,7.055976988579084
R_3MFOfZwEqDUt7T9,34,12,181.35,15.112499999999999,1022,85.16666666666667,4.778535084739154
R_3MGMxuOXMpm6Aje,17,72,1888.28,26.22611111111111,1444,20.055555555555557,7.459811133928457
R_3MGNtEcAhhmZgxr,0,105,3304.2200000000003,31.46876190476191,1442,13.733333333333333,6.73450842226384
R_3MJrG4eo3Iyv7S6,1,227,5604.57,24.689735682819382,1099,4.841409691629956,7.618550807259106
R_3MMW2ivCFCtjHIe,4,605,13695.4,22.63702479338843,1456,2.406611570247934,8.216768947882935
